,TOTAL,COM 1,COM 2,fcount,ftime
47522,"169,5",2,5.0,186,60.0
47523,"165,5",2,5.0,186,105.0
47524,"164,5",2,5.0,186,120.0
47525,"163,5",2,5.0,186,135.0
47526,"165,5",4,7.0,186,165.0
47527,"164,5",4,7.0,186,180.0
47528,"166,5",6,10.0,186,225.0
47529,"168,5",9,10.0,186,240.0
47530,"172,5",9,13.0,186,255.0
47531,"172,5",11,13.0,186,255.0
47532,"171,5",11,13.0,186,270.0
47533,"173,5",11,18.0,186,300.0
47534,"175,5",11,18.0,186,300.0
47535,"174,5",11,18.0,186,315.0
47536,"174,5",11,21.0,186,345.0
47537,"174,5",11,21.0,186,360.0
47538,"174,5",11,21.0,186,375.0
47539,"173,5",11,21.0,186,375.0
47540,"173,5",11,22.0,186,375.0
47541,"172,5",11,22.0,186,390.0
47542,"171,5",11,24.0,186,420.0
47543,"170,5",11,24.0,186,435.0
47544,"170,5",11,25.0,186,435.0
47545,"169,5",11,25.0,186,450.0
47546,"168,5",11,27.0,186,495.0
47547,"170,5",14,27.0,186,510.0
47548,"171,5",14,29.0,186,525.0
47549,"172,5",16,29.0,186,540.0
47550,"171,5",16,29.0,186,555.0
47551,"169,5",16,29.0,186,585.0
47552,"167,5",16,29.0,186,615.0
47553,"166,5",16,29.0,186,630.0
47554,"166,5",16,31.0,186,660.0
47555,"165,5",16,31.0,186,675.0
47556,"163,5",16,31.0,186,690.0
47557,"164,5",16,32.0,186,705.0
47558,"165,5",16,33.0,186,705.0
47559,"165,5",16,36.0,186,735.0
47560,"168,5",16,38.0,186,750.0
47561,"167,5",16,38.0,186,765.0
47562,"169,5",19,38.0,186,780.0
47563,"168,5",19,38.0,186,795.0
47564,"167,5",19,38.0,186,810.0
47565,"171,5",21,41.0,186,825.0
47566,"171,5",23,41.0,186,855.0
47567,"170,5",23,41.0,186,870.0
47568,"169,5",23,41.0,186,885.0
47569,"170,5",25,41.0,186,900.0
47570,"170,5",25,41.0,186,915.0
47571,"168,5",25,41.0,186,930.0
47572,"166,5",25,41.0,186,945.0
47573,"168,5",25,41.0,186,945.0
47574,"169,5",25,42.0,186,960.0
47575,"167,5",25,42.0,186,960.0
47576,"166,5",25,42.0,186,975.0
47577,"168,5",27,42.0,186,975.0
47578,"168,5",27,44.0,186,990.0
47579,"171,5",27,44.0,186,990.0
47580,"170,5",29,44.0,186,1005.0
47581,"171,5",29,47.0,186,1020.0
47582,"173,5",29,47.0,186,1020.0
47583,"173,5",31,47.0,186,1020.0
47584,"174,5",31,52.0,186,1080.0
47585,"175,5",31,52.0,186,1080.0
47586,"174,5",31,54.0,186,1125.0
47587,"176,5",33,54.0,186,1125.0
47588,"175,5",33,56.0,186,1155.0
47589,"177,5",33,59.0,186,1185.0
47590,"177,5",33,61.0,186,1215.0
47591,"177,5",33,64.0,186,1245.0
47592,"176,5",33,64.0,186,1260.0
47593,"176,5",33,66.0,186,1290.0
47594,"177,5",36,66.0,186,1320.0
47595,"176,5",36,66.0,186,1335.0
47596,"175,5",36,66.0,186,1350.0
47597,"176,5",38,66.0,186,1365.0
47598,"177,5",38,66.0,186,1380.0
47599,"176,5",38,67.0,186,1380.0
47600,"178,5",40,69.0,186,1410.0
47601,"178,5",40,72.0,186,1440.0
47602,"176,5",40,72.0,186,1470.0
47603,"175,5",40,72.0,186,1485.0
47604,"177,5",40,75.0,186,1500.0
47605,"178,5",40,77.0,186,1515.0
47606,"180,5",40,80.0,186,1530.0
47607,"177,5",40,80.0,186,1560.0
47608,"179,5",40,80.0,186,1560.0
47609,"179,5",40,81.0,186,1575.0
47610,"179,5",40,82.0,186,1575.0
47611,"178,5",40,82.0,186,1590.0
47612,"180,5",40,85.0,186,1605.0
47613,"181,5",40,85.0,186,1620.0
47614,"182,5",41,85.0,186,1620.0
47615,"182,5",41,87.0,186,1620.0
47616,180,41,87.0,186,1650.0
47617,182,43,90.0,186,1695.0
47618,"184,5",43,92.0,186,1710.0
47619,"185,5",46,92.0,186,1755.0
47620,"186,5",46,93.0,186,1755.0
47621,"186,5",46,94.0,186,1755.0
47622,187,46,99.0,186,1815.0
47623,187,49,99.0,186,1860.0
47624,186,49,99.0,186,1875.0
47625,"187,5",49,100.0,186,1875.0
47626,"188,5",51,101.0,186,1905.0
47627,"187,5",51,101.0,186,1920.0
47628,"187,5",53,101.0,186,1935.0
47629,186,53,101.0,186,1950.0
47630,185,53,101.0,186,1965.0
47631,"183,5",53,101.0,186,1995.0
47632,183,53,103.0,186,2025.0
47633,182,53,103.0,186,2055.0
47634,"181,5",53,103.0,186,2055.0
47635,183,55,105.0,186,2085.0
47636,186,57,108.0,186,2115.0
47637,"187,5",57,111.0,186,2130.0
47638,"186,5",57,111.0,186,2145.0
47639,188,59,113.0,186,2175.0
47640,187,59,113.0,186,2190.0
47641,"186,5",59,113.0,186,2190.0
47642,"185,5",59,113.0,186,2190.0
47643,186,59,113.0,186,2190.0
47644,"183,5",59,113.0,186,2220.0
47645,"185,5",61,113.0,186,2220.0
47646,188,61,113.0,186,2220.0
47647,"186,5",61,113.0,186,2235.0
47648,"185,5",62,113.0,186,2235.0
47649,187,62,114.0,186,2250.0
47650,"185,5",62,115.0,186,2265.0
47651,0,67,117.0,186,2340.0
47652,0,67,119.0,186,2340.0
47653,0,67,119.0,186,2370.0
47654,0,67,119.0,186,2400.0
47656,"174,5",0,0.0,168,15.0
47657,"174,5",2,0.0,168,45.0
47658,"173,5",2,0.0,168,60.0
47659,"175,5",4,2.0,168,90.0
47660,"172,5",4,2.0,168,120.0
47661,"172,5",4,5.0,168,165.0
47662,"171,5",4,5.0,168,180.0
47663,"172,5",4,5.0,168,180.0
47664,"172,5",5,5.0,168,180.0
47665,"171,5",5,5.0,168,195.0
47666,"168,5",5,5.0,168,225.0
47667,"169,5",5,7.0,168,240.0
47668,"170,5",8,7.0,168,270.0
47669,"171,5",8,7.0,168,285.0
47670,"169,5",8,8.0,168,300.0
47671,"167,5",8,8.0,168,315.0
47672,"164,5",20,16.0,168,615.0
47673,"162,5",22,16.0,168,660.0
47674,"162,5",22,16.0,168,675.0
47675,"161,5",23,16.0,168,690.0
47676,"159,5",23,16.0,168,720.0
47677,"158,5",23,16.0,168,735.0
47678,"162,5",26,18.0,168,750.0
47679,"161,5",26,18.0,168,765.0
47680,"161,5",28,18.0,168,795.0
47681,"160,5",28,18.0,168,810.0
47682,"158,5",28,18.0,168,840.0
47683,"156,5",28,18.0,168,870.0
47684,"154,5",28,18.0,168,900.0
47685,"154,5",30,18.0,168,930.0
47686,"157,5",30,21.0,168,930.0
47687,"157,5",32,24.0,168,990.0
47688,"156,5",32,24.0,168,1005.0
47689,"155,5",32,24.0,168,1020.0
47690,"153,5",32,24.0,168,1050.0
47691,"154,5",34,24.0,168,1065.0
47692,"153,5",34,24.0,168,1080.0
47693,"149,5",34,24.0,168,1125.0
47694,"150,5",34,24.0,168,1140.0
47695,"149,5",34,26.0,168,1155.0
47696,"151,5",36,26.0,168,1170.0
47697,"151,5",37,26.0,168,1170.0
47698,"152,5",37,26.0,168,1195.0
47699,"152,5",38,26.0,168,1195.0
47700,"152,5",40,26.0,168,1195.0
47701,"149,5",40,26.0,168,1215.0
47702,"152,5",42,28.0,168,1230.0
47703,"150,5",42,28.0,168,1260.0
47704,"152,5",42,31.0,168,1275.0
47705,"154,5",45,31.0,168,1290.0
47706,"157,5",49,33.0,168,1335.0
47707,"158,5",49,35.0,168,1350.0
47708,"158,5",49,38.0,168,1395.0
47709,"159,5",49,38.0,168,1410.0
47710,"158,5",49,38.0,168,1425.0
47711,"159,5",51,38.0,168,1440.0
47712,"157,5",51,40.0,168,1485.0
47713,"159,5",54,42.0,168,1530.0
47714,"158,5",54,42.0,168,1545.0
47715,"157,5",54,42.0,168,1560.0
47716,"157,5",54,44.0,168,1590.0
47717,"157,5",56,44.0,168,1605.0
47718,"161,5",56,46.0,168,1605.0
47719,"159,5",56,47.0,168,1620.0
47720,"161,5",59,49.0,168,1665.0
47721,"160,5",59,49.0,168,1680.0
47722,"161,5",61,49.0,168,1695.0
47723,162,61,51.0,168,1710.0
47724,"162,5",63,53.0,168,1755.0
47725,"163,5",65,53.0,168,1770.0
47726,"168,5",68,58.0,168,1830.0
47727,"168,5",70,58.0,168,1860.0
47728,"169,5",73,58.0,168,1890.0
47729,"168,5",73,58.0,168,1905.0
47730,"169,5",73,61.0,168,1935.0
47731,168,73,61.0,168,1950.0
47732,"168,5",76,61.0,168,1980.0
47733,"168,5",76,63.0,168,2010.0
47734,"169,5",76,65.0,168,2040.0
47735,"170,5",76,66.0,168,2055.0
47736,168,76,66.0,168,2070.0
47737,167,76,66.0,168,2085.0
47738,169,76,67.0,168,2085.0
47739,168,76,68.0,168,2100.0
47740,"165,5",76,68.0,168,2130.0
47741,"166,5",76,68.0,168,2145.0
47742,"165,5",76,69.0,168,2145.0
47743,"167,5",78,69.0,168,2160.0
47744,"167,5",79,69.0,168,2160.0
47745,167,81,69.0,168,2190.0
47746,"167,5",81,69.0,168,2190.0
47747,"167,5",81,71.0,168,2220.0
47748,168,83,71.0,168,2235.0
47749,"170,5",83,71.0,168,2235.0
47750,"170,5",83,72.0,168,2235.0
47751,"167,5",83,73.0,168,2265.0
47752,168,83,76.0,168,2295.0
47753,"169,5",83,76.0,168,2295.0
47754,0,83,76.0,168,2310.0
47755,0,85,78.0,168,2340.0
47756,0,85,78.0,168,2355.0
47757,0,87,78.0,168,2355.0
47758,0,87,78.0,168,2375.0
47759,0,90,78.0,168,2395.0
47761,"152,5",3,0.0,146,30.0
47762,"151,5",3,0.0,146,45.0
47763,"153,5",5,2.0,146,75.0
47764,"153,5",7,2.0,146,105.0
47765,"155,5",10,4.0,146,150.0
47766,"156,5",10,4.0,146,150.0
47767,"155,5",10,6.0,146,195.0
47768,"155,5",10,8.0,146,225.0
47769,"157,5",13,8.0,146,255.0
47770,"157,5",13,10.0,146,285.0
47771,"159,5",16,10.0,146,300.0
47772,"160,5",16,12.0,146,315.0
47773,"159,5",18,12.0,146,360.0
47774,"161,5",18,14.0,146,375.0
47775,"161,5",18,14.0,146,390.0
47776,"162,5",18,14.0,146,390.0
47777,"162,5",19,14.0,146,390.0
47778,"163,5",20,14.0,146,390.0
47779,"161,5",20,14.0,146,420.0
47780,"159,5",20,14.0,146,435.0
47781,"159,5",22,14.0,146,465.0
47782,"157,5",22,14.0,146,480.0
47783,"158,5",22,17.0,146,510.0
47784,"159,5",25,17.0,146,540.0
47785,"160,5",25,17.0,146,540.0
47786,"160,5",25,18.0,146,540.0
47787,"159,5",25,18.0,146,555.0
47788,"158,5",25,18.0,146,570.0
47789,"161,5",25,21.0,146,605.0
47790,"160,5",25,22.0,146,615.0
47791,"159,5",25,22.0,146,630.0
47792,"161,5",25,25.0,146,645.0
47793,"161,5",25,25.0,146,660.0
47794,"162,5",25,28.0,146,690.0
47795,"164,5",25,31.0,146,705.0
47796,"164,5",27,31.0,146,735.0
47797,"166,5",27,33.0,146,750.0
47798,"165,5",27,33.0,146,765.0
47799,"164,5",27,33.0,146,795.0
47800,"165,5",29,33.0,146,795.0
47801,"165,5",29,33.0,146,810.0
47802,"164,5",29,33.0,146,825.0
47803,"164,5",31,33.0,146,855.0
47804,"163,5",31,33.0,146,870.0
47805,"165,5",33,33.0,146,870.0
47806,"163,5",33,33.0,146,900.0
47807,"163,5",35,33.0,146,930.0
47808,"161,5",35,33.0,146,945.0
47809,"159,5",35,33.0,146,975.0
47810,"158,5",35,33.0,146,990.0
47811,"159,5",37,33.0,146,1005.0
47812,"159,5",37,33.0,146,1020.0
47813,"158,5",37,33.0,146,1035.0
47814,"159,5",38,33.0,146,1035.0
47815,"157,5",38,33.0,146,1050.0
47816,"157,5",41,33.0,146,1080.0
47817,"159,5",41,35.0,146,1095.0
47818,"160,5",43,35.0,146,1110.0
47819,"160,5",45,37.0,146,1170.0
47820,"159,5",45,37.0,146,1190.0
47821,"162,5",45,39.0,146,1205.0
47822,"163,5",45,41.0,146,1230.0
47823,"161,5",45,41.0,146,1260.0
47824,"158,5",45,41.0,146,1290.0
47825,"156,5",45,41.0,146,1320.0
47826,"157,5",45,41.0,146,1320.0
47827,"157,5",45,42.0,146,1320.0
47828,"156,5",45,42.0,146,1335.0
47829,"154,5",45,42.0,146,1365.0
47830,"153,5",45,42.0,146,1380.0
47831,"152,5",45,42.0,146,1395.0
47832,"151,5",45,44.0,146,1440.0
47833,"152,5",45,46.0,146,1470.0
47834,"153,5",47,46.0,146,1485.0
47835,"154,5",49,46.0,146,1500.0
47836,"152,5",49,48.0,146,1560.0
47837,"150,5",49,48.0,146,1590.0
47838,"152,5",49,50.0,146,1605.0
47839,"152,5",49,50.0,146,1620.0
47840,"154,5",50,52.0,146,1635.0
47841,"153,5",52,52.0,146,1650.0
47842,"155,5",52,54.0,146,1665.0
47843,"156,5",55,54.0,146,1695.0
47844,157,57,54.0,146,1710.0
47845,"154,5",57,54.0,146,1740.0
47846,"153,5",57,54.0,146,1755.0
47847,"153,5",57,54.0,146,1770.0
47848,"151,5",57,54.0,146,1785.0
47849,151,57,54.0,146,1795.0
47850,150,57,54.0,146,1805.0
47851,"149,5",57,54.0,146,1815.0
47852,"151,5",60,54.0,146,1830.0
47853,"152,5",60,56.0,146,1845.0
47854,"150,5",60,56.0,146,1875.0
47855,152,62,56.0,146,1890.0
47856,"152,5",62,58.0,146,1920.0
47857,153,64,58.0,146,1935.0
47858,154,65,58.0,146,1935.0
47859,155,66,58.0,146,1935.0
47860,"151,5",66,58.0,146,1980.0
47861,"151,5",66,58.0,146,1995.0
47862,150,66,58.0,146,2010.0
47863,"150,5",66,61.0,146,2055.0
47864,151,66,63.0,146,2085.0
47865,150,66,63.0,146,2100.0
47866,"149,5",68,63.0,146,2130.0
47867,151,68,66.0,146,2160.0
47868,153,71,66.0,146,2175.0
47869,"151,5",71,66.0,146,2205.0
47870,"151,5",71,66.0,146,2220.0
47871,152,71,66.0,146,2230.0
47872,"152,5",73,66.0,146,2230.0
47873,151,73,66.0,146,2255.0
47874,153,73,69.0,146,2280.0
47875,"152,5",73,69.0,146,2280.0
47876,0,73,69.0,146,2310.0
47877,0,73,69.0,146,2335.0
47878,0,75,69.0,146,2355.0
47879,0,75,69.0,146,2370.0
47880,0,77,69.0,146,2390.0
47882,"120,5",3,0.0,130,30.0
47883,"120,5",3,0.0,130,45.0
47884,"119,5",3,0.0,130,60.0
47885,"118,5",3,0.0,130,75.0
47886,"116,5",3,0.0,130,105.0
47887,"114,5",3,0.0,130,135.0
47888,"113,5",3,0.0,130,150.0
47889,"114,5",3,1.0,130,150.0
47890,"114,5",3,2.0,130,165.0
47891,"116,5",6,2.0,130,195.0
47892,"118,5",8,2.0,130,195.0
47893,"118,5",8,4.0,130,225.0
47894,"120,5",8,7.0,130,255.0
47895,"119,5",8,9.0,130,300.0
47896,"119,5",8,9.0,130,315.0
47897,"120,5",8,11.0,130,330.0
47898,"119,5",8,11.0,130,345.0
47899,"121,5",10,11.0,130,345.0
47900,"120,5",10,11.0,130,360.0
47901,"119,5",10,11.0,130,390.0
47902,"120,5",11,11.0,130,390.0
47903,"120,5",13,11.0,130,420.0
47904,"121,5",15,11.0,130,450.0
47905,"122,5",15,13.0,130,465.0
47906,"123,5",15,15.0,130,495.0
47907,"123,5",17,15.0,130,525.0
47908,"125,5",17,17.0,130,555.0
47909,"124,5",19,17.0,130,585.0
47910,"124,5",19,19.0,130,615.0
47911,"126,5",19,21.0,130,630.0
47912,"126,5",19,21.0,130,645.0
47913,"125,5",19,21.0,130,645.0
47914,"127,5",21,21.0,130,675.0
47915,"128,5",21,23.0,130,690.0
47916,"126,5",23,23.0,130,765.0
47917,"127,5",23,24.0,130,765.0
47918,"127,5",23,26.0,130,810.0
47919,"127,5",25,28.0,130,900.0
47920,"129,5",27,30.0,130,930.0
47921,"130,5",27,33.0,130,960.0
47922,"131,5",27,33.0,130,975.0
47923,"133,5",29,33.0,130,975.0
47924,"132,5",29,33.0,130,990.0
47925,"131,5",29,33.0,130,1005.0
47926,"132,5",31,33.0,130,1035.0
47927,"133,5",33,33.0,130,1050.0
47928,"131,5",33,33.0,130,1080.0
47929,"131,5",33,33.0,130,1095.0
47930,"132,5",33,35.0,130,1095.0
47931,"133,5",35,35.0,130,1110.0
47932,"134,5",35,35.0,130,1110.0
47933,"132,5",35,35.0,130,1140.0
47934,"134,5",37,37.0,130,1170.0
47935,"136,5",37,37.0,130,1185.0
47936,"136,5",37,37.0,130,1215.0
47937,"135,5",37,37.0,130,1230.0
47938,"134,5",37,37.0,130,1260.0
47939,"132,5",37,37.0,130,1290.0
47940,"130,5",37,37.0,130,1320.0
47941,"130,5",37,37.0,130,1335.0
47942,"129,5",37,37.0,130,1350.0
47943,"130,5",37,39.0,130,1365.0
47944,"132,5",38,39.0,130,1365.0
47945,"132,5",38,41.0,130,1380.0
47946,"133,5",38,41.0,130,1395.0
47947,"133,5",40,41.0,130,1395.0
47948,"133,5",43,41.0,130,1470.0
47949,"135,5",43,44.0,130,1485.0
47950,"133,5",43,44.0,130,1515.0
47951,"132,5",43,44.0,130,1530.0
47952,"135,5",45,46.0,130,1560.0
47953,"134,5",45,46.0,130,1575.0
47954,"133,5",45,46.0,130,1590.0
47955,"131,5",45,46.0,130,1620.0
47956,133,47,46.0,130,1650.0
47957,"132,5",48,46.0,130,1650.0
47958,132,48,46.0,130,1665.0
47959,132,48,46.0,130,1680.0
47960,130,48,46.0,130,1695.0
47961,"130,5",48,46.0,130,1710.0
47962,"130,5",48,47.0,130,1710.0
47963,"130,5",48,48.0,130,1725.0
47964,"128,5",48,48.0,130,1755.0
47965,128,48,48.0,130,1770.0
47966,128,49,48.0,130,1785.0
47967,131,50,50.0,130,1785.0
47968,"129,5",50,50.0,130,1815.0
47969,"130,5",50,52.0,130,1830.0
47970,132,50,53.0,130,1830.0
47971,"131,5",50,53.0,130,1845.0
47972,134,52,53.0,130,1845.0
47973,133,52,53.0,130,1860.0
47974,"136,5",52,57.0,130,1905.0
47975,"136,5",52,59.0,130,1920.0
47976,"136,5",52,59.0,130,1935.0
47977,137,52,59.0,130,1935.0
47978,136,52,59.0,130,1935.0
47979,135,52,59.0,130,1950.0
47980,133,52,59.0,130,1980.0
47981,132,52,59.0,130,2010.0
47982,"132,5",52,59.0,130,2010.0
47983,134,52,60.0,130,2025.0
47984,"132,5",52,61.0,130,2040.0
47985,"134,5",54,61.0,130,2040.0
47986,134,54,61.0,130,2055.0
47987,"133,5",54,61.0,130,2070.0
47988,"134,5",56,61.0,130,2115.0
47989,136,56,63.0,130,2130.0
47990,"135,5",56,63.0,130,2145.0
47991,"134,5",56,63.0,130,2175.0
47992,"136,5",58,63.0,130,2205.0
47993,"136,5",59,63.0,130,2205.0
47994,"137,5",61,63.0,130,2250.0
47995,138,64,63.0,130,2265.0
47996,137,64,63.0,130,2280.0
47997,138,64,63.0,130,2280.0
47998,"136,5",65,63.0,130,2295.0
47999,0,65,63.0,130,2325.0
48000,0,65,63.0,130,2355.0
48001,0,65,64.0,130,2355.0
48002,0,65,64.0,130,2370.0
48003,0,65,64.0,130,2385.0
48004,0,66,64.0,130,2385.0
48006,"166,5",0,0.0,152,30.0
48007,"169,5",11,0.0,152,135.0
48008,"171,5",11,2.0,152,165.0
48009,"170,5",12,2.0,152,165.0
48010,"168,5",12,2.0,152,195.0
48011,"168,5",14,2.0,152,210.0
48012,"171,5",14,3.0,152,210.0
48013,"171,5",16,4.0,152,225.0
48014,"172,5",19,4.0,152,255.0
48015,"173,5",19,6.0,152,300.0
48016,"172,5",19,7.0,152,300.0
48017,"173,5",19,9.0,152,315.0
48018,"171,5",19,9.0,152,345.0
48019,"171,5",21,9.0,152,375.0
48020,"171,5",24,9.0,152,420.0
48021,"172,5",24,10.0,152,435.0
48022,"171,5",24,11.0,152,450.0
48023,"170,5",24,11.0,152,465.0
48024,"172,5",27,13.0,152,495.0
48025,"171,5",27,13.0,152,510.0
48026,"169,5",27,13.0,152,540.0
48027,"171,5",27,13.0,152,540.0
48028,"167,5",27,13.0,152,570.0
48029,"166,5",27,13.0,152,585.0
48030,"168,5",27,15.0,152,585.0
48031,"166,5",27,15.0,152,615.0
48032,"166,5",27,17.0,152,645.0
48033,"163,5",27,17.0,152,690.0
48034,"163,5",29,17.0,152,720.0
48035,"164,5",29,19.0,152,735.0
48036,"165,5",29,21.0,152,750.0
48037,"165,5",31,21.0,152,780.0
48038,"164,5",31,21.0,152,795.0
48039,"164,5",31,21.0,152,810.0
48040,"163,5",33,21.0,152,825.0
48041,"165,5",33,21.0,152,840.0
48042,"164,5",35,24.0,152,885.0
48043,"165,5",37,24.0,152,900.0
48044,"164,5",39,24.0,152,945.0
48045,"163,5",39,24.0,152,960.0
48046,"165,5",41,26.0,152,990.0
48047,"167,5",41,29.0,152,1005.0
48048,"168,5",43,29.0,152,1020.0
48049,"171,5",43,31.0,152,1035.0
48050,"170,5",43,31.0,152,1050.0
48051,"169,5",44,31.0,152,1050.0
48052,"167,5",44,31.0,152,1095.0
48053,"167,5",46,31.0,152,1095.0
48054,"167,5",46,33.0,152,1125.0
48055,"168,5",49,33.0,152,1155.0
48056,"168,5",49,33.0,152,1170.0
48057,"169,5",49,33.0,152,1170.0
48058,"167,5",52,33.0,152,1215.0
48059,"169,5",52,34.0,152,1215.0
48060,"169,5",53,34.0,152,1245.0
48061,"168,5",53,36.0,152,1260.0
48062,"170,5",57,36.0,152,1290.0
48063,"169,5",57,36.0,152,1305.0
48064,"170,5",57,38.0,152,1320.0
48065,"171,5",57,40.0,152,1335.0
48066,"172,5",57,40.0,152,1350.0
48067,"172,5",57,42.0,152,1350.0
48068,"172,5",59,44.0,152,1410.0
48069,"171,5",59,44.0,152,1425.0
48070,"170,5",59,44.0,152,1440.0
48071,"170,5",59,46.0,152,1470.0
48072,"171,5",59,46.0,152,1485.0
48073,"171,5",61,46.0,152,1485.0
48074,"170,5",61,46.0,152,1500.0
48075,"169,5",61,46.0,152,1515.0
48076,"167,5",61,46.0,152,1545.0
48077,"165,5",61,46.0,152,1560.0
48078,"168,5",61,51.0,152,1605.0
48079,"168,5",63,51.0,152,1620.0
48080,"168,5",63,53.0,152,1650.0
48081,168,63,53.0,152,1665.0
48082,166,63,53.0,152,1695.0
48083,166,63,53.0,152,1710.0
48084,"165,5",64,53.0,152,1710.0
48085,"166,5",66,55.0,152,1755.0
48086,"166,5",68,55.0,152,1785.0
48087,163,68,55.0,152,1830.0
48088,164,70,55.0,152,1845.0
48089,163,72,55.0,152,1890.0
48090,"160,5",72,55.0,152,1920.0
48091,"159,5",72,55.0,152,1935.0
48092,"158,5",72,55.0,152,1950.0
48093,"157,5",72,55.0,152,1965.0
48094,"156,5",72,55.0,152,1980.0
48095,156,74,55.0,152,2010.0
48096,"157,5",76,57.0,152,2040.0
48097,"156,5",76,57.0,152,2055.0
48098,"157,5",77,57.0,152,2070.0
48099,"157,5",78,57.0,152,2070.0
48100,"157,5",80,57.0,152,2100.0
48101,"157,5",82,57.0,152,2130.0
48102,"158,5",82,57.0,152,2145.0
48103,"156,5",82,58.0,152,2160.0
48104,"158,5",82,58.0,152,2160.0
48105,"157,5",82,60.0,152,2175.0
48106,158,82,60.0,152,2190.0
48107,158,82,62.0,152,2190.0
48108,159,82,62.0,152,2190.0
48109,"158,5",83,62.0,152,2190.0
48110,"159,5",83,62.0,152,2205.0
48111,"159,5",83,63.0,152,2205.0
48112,"157,5",83,63.0,152,2220.0
48113,"157,5",83,63.0,152,2250.0
48114,157,83,65.0,152,2260.0
48115,156,83,65.0,152,2275.0
48116,156,83,65.0,152,2280.0
48117,"155,5",83,65.0,152,2290.0
48118,0,85,65.0,152,2310.0
48119,0,85,65.0,152,2330.0
48120,0,85,67.0,152,2355.0
48121,0,85,67.0,152,2365.0
48122,0,85,67.0,152,2370.0
48123,0,85,67.0,152,2400.0
48125,"144,5",0,0.0,163,15.0
48126,"142,5",0,0.0,163,45.0
48127,"141,5",2,0.0,163,90.0
48128,"142,5",2,0.0,163,90.0
48129,"141,5",2,0.0,163,105.0
48130,"140,5",2,0.0,163,120.0
48131,"140,5",2,0.0,163,135.0
48132,"141,5",2,2.0,163,150.0
48133,"140,5",2,2.0,163,165.0
48134,"141,5",4,4.0,163,210.0
48135,"138,5",4,4.0,163,255.0
48136,"139,5",4,6.0,163,270.0
48137,"140,5",6,6.0,163,300.0
48138,"138,5",6,6.0,163,315.0
48139,"140,5",8,8.0,163,345.0
48140,"141,5",8,10.0,163,360.0
48141,"143,5",10,11.0,163,375.0
48142,"142,5",10,11.0,163,390.0
48143,"146,5",10,11.0,163,390.0
48144,"145,5",10,12.0,163,390.0
48145,"145,5",12,12.0,163,420.0
48146,"143,5",12,12.0,163,450.0
48147,"144,5",12,14.0,163,465.0
48148,"142,5",12,14.0,163,495.0
48149,"143,5",12,14.0,163,510.0
48150,"143,5",12,16.0,163,510.0
48151,"143,5",14,16.0,163,540.0
48152,"145,5",15,16.0,163,1125.0
48153,"144,5",15,16.0,163,1140.0
48154,"145,5",15,19.0,163,1170.0
48155,"147,5",16,19.0,163,1170.0
48156,"147,5",17,19.0,163,1170.0
48157,"148,5",19,19.0,163,1185.0
48158,"146,5",19,19.0,163,1215.0
48159,"145,5",19,19.0,163,1230.0
48160,"148,5",19,20.0,163,1230.0
48161,"147,5",19,21.0,163,1230.0
48162,"148,5",21,21.0,163,1245.0
48163,"153,5",26,27.0,163,1350.0
48164,"156,5",26,29.0,163,1350.0
48165,"159,5",28,32.0,163,1380.0
48166,"158,5",28,32.0,163,1395.0
48167,"156,5",28,32.0,163,1425.0
48168,"155,5",28,32.0,163,1440.0
48169,"156,5",30,32.0,163,1455.0
48170,"154,5",30,34.0,163,1515.0
48171,"155,5",30,34.0,163,1515.0
48172,"154,5",30,34.0,163,1530.0
48173,"155,5",30,34.0,163,1530.0
48174,"155,5",30,36.0,163,1560.0
48175,"153,5",30,36.0,163,1590.0
48176,"151,5",30,36.0,163,1620.0
48177,"151,5",30,36.0,163,1650.0
48178,"150,5",31,36.0,163,1650.0
48179,"150,5",31,36.0,163,1680.0
48180,"149,5",31,36.0,163,1680.0
48181,"149,5",32,36.0,163,1680.0
48182,"149,5",32,38.0,163,1695.0
48183,"151,5",34,41.0,163,1740.0
48184,"153,5",34,41.0,163,1740.0
48185,"152,5",36,41.0,163,1755.0
48186,"151,5",36,41.0,163,1770.0
48187,"150,5",36,41.0,163,1785.0
48188,"150,5",36,43.0,163,1815.0
48189,"149,5",36,43.0,163,1830.0
48190,"146,5",36,43.0,163,1875.0
48191,"148,5",37,43.0,163,1875.0
48192,"149,5",38,45.0,163,1905.0
48193,"150,5",40,45.0,163,1920.0
48194,"149,5",40,45.0,163,1935.0
48195,"151,5",43,45.0,163,1950.0
48196,"150,5",43,45.0,163,1965.0
48197,"152,5",43,46.0,163,1965.0
48198,"153,5",43,48.0,163,1995.0
48199,"152,5",43,48.0,163,2010.0
48200,"151,5",43,48.0,163,2040.0
48201,"152,5",45,48.0,163,2055.0
48202,"154,5",45,48.0,163,2055.0
48203,"152,5",45,49.0,163,2085.0
48204,"153,5",45,52.0,163,2100.0
48205,"154,5",45,52.0,163,2100.0
48206,"153,5",45,52.0,163,2145.0
48207,"151,5",45,52.0,163,2145.0
48208,"154,5",50,52.0,163,2175.0
48209,"155,5",50,52.0,163,2190.0
48210,"156,5",50,53.0,163,2190.0
48211,"155,5",50,54.0,163,2190.0
48212,"154,5",50,54.0,163,2205.0
48213,"155,5",52,56.0,163,2250.0
48214,"156,5",54,56.0,163,2265.0
48215,"155,5",54,56.0,163,2295.0
48216,"155,5",54,57.0,163,2310.0
48217,"157,5",54,60.0,163,2325.0
